mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10.587711286544799,0.36893711944265006,0.2670475482940674,0.030430350113769662,15,1.0,3,5,150,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021593346261035203,-0.021365298138932048,-0.021381870328611444,-0.02116141518415045,-0.021573398973596326,-0.021415065777265093,0.00015796880133605153,12,-0.015207255793278593,-0.01520560038070001,-0.015214688848269233,-0.015257086938620334,-0.015189589138092947,-0.015214844219792223,2.2650930947992406e-05
16.649282789230348,0.4558419810196557,0.9459694862365723,0.03878100305746016,25,sqrt,1,5,500,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02158252286047769,-0.021359182719920454,-0.021493540406022502,-0.021303998393920293,-0.021338781460652437,-0.021415605168198674,0.0001053345755828466,14,-0.013338910381540432,-0.013427370827935494,-0.013416668718927863,-0.01343435344318304,-0.013388034576645634,-0.013401067589646492,3.486138715662127e-05
9.764712524414062,0.38814120688223946,0.5946710109710693,0.047905785065026865,,sqrt,1,5,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.021608161063289655,-0.021388742167479626,-0.021523355899141332,-0.02130674563660217,-0.021348939374293295,-0.021435188828161218,0.00011294843121478086,15,-0.013379077333169946,-0.013436808175159312,-0.013420304420252249,-0.013451829278923699,-0.013408021569414131,-0.01341920815538387,2.4942825786114432e-05
9.66825213432312,0.41754237419868284,0.5810118198394776,0.03542945961071183,25,sqrt,1,5,300,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.02163043223350928,-0.02136799588435124,-0.021501408992444303,-0.021329583345898386,-0.02137224972573652,-0.021440334036387947,0.00011135660900633384,16,-0.013367948767948858,-0.0134333590906161,-0.0134187490147951,-0.013445530960632284,-0.013407713950194584,-0.013414660356837384,2.6644245341994544e-05
38.16843128204346,0.23546762356375364,0.8694583892822265,0.061540099827100604,15,1.0,1,5,500,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02168629185799584,-0.021405710226939427,-0.021410890233429267,-0.021221743739087005,-0.021552335777180753,-0.021455394366926457,0.00015604681089889959,17,-0.013483662462386298,-0.013471682803326274,-0.013512238519938272,-0.013543784380900245,-0.013470488162925422,-0.013496371265895302,2.8073981247191404e-05
23.21992392539978,0.15288416249396053,0.5083002090454102,0.004755843646293487,15,1.0,1,5,300,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.021699574131351484,-0.021427578299050197,-0.021417666417778293,-0.0212306579760996,-0.021567093445288774,-0.02146851405391367,0.00015744420451026164,18,-0.01348899295860839,-0.013481062479849292,-0.013515416486718146,-0.013550248666193563,-0.01348251225789321,-0.01350364656985252,2.638831147369969e-05
11.281253719329834,0.28425234783110753,0.31797308921813966,0.012602306750461954,15,1.0,1,5,150,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021704578837717314,-0.021439804027934016,-0.021453771712042498,-0.021264340121352275,-0.021588011168639624,-0.021490101173537147,0.00014859658198295269,19,-0.013502786797534465,-0.01350263641984215,-0.013534099857634891,-0.013567633386378602,-0.01349844634385576,-0.013521120561049173,2.6547374808422795e-05
12.567249536514282,0.0936162271540416,0.7586305618286133,0.06678721674858583,15,sqrt,3,5,500,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.021685920790228276,-0.021449656965603147,-0.021559845908118755,-0.02139692011306829,-0.02136134048636363,-0.02149073685267642,0.00011841063160880855,20,-0.017480004374726067,-0.017589975270696587,-0.017597605367025503,-0.017586733031716383,-0.017574769488783632,-0.017565817506589636,4.353287588593435e-05
12.551999568939209,0.13372905222635317,0.7509160041809082,0.05649086980041369,15,sqrt,3,2,500,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.021685920790228276,-0.021449656965603147,-0.021559845908118755,-0.02139692011306829,-0.02136134048636363,-0.02149073685267642,0.00011841063160880855,20,-0.017480004374726067,-0.017589975270696587,-0.017597605367025503,-0.017586733031716383,-0.017574769488783632,-0.017565817506589636,4.353287588593435e-05
5.2578644275665285,0.5281254144227505,0.317462158203125,0.03161075030772436,,sqrt,1,5,150,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021658730175085638,-0.02144728622477957,-0.021544212496265803,-0.021387419288508753,-0.021427940609264545,-0.02149311775878086,9.752835647011534e-05,22,-0.013412338497636312,-0.013480983295357124,-0.013474841571066178,-0.013485769541466118,-0.013450791137523028,-0.013460944808609751,2.711678012695856e-05
